soil_quality,rainfall,fertilizer,temperature,humidity,yield
75,163,143,36.778620552769596,44.89630894776475,24.013939984296666
45,95,116,34.524557763644616,84.40746202997707,54.48120107511996
57,155,197,39.04896916486685,71.82705110834311,39.88033724020463
67,176,90,31.804093348756762,48.41288567839446,46.41872025387697
44,245,20,20.15315275308178,82.64130734125686,52.614684824143254
57,99,175,25.818592656243155,45.01708849619787,32.17307734292454
76,220,110,26.564454089802013,65.34496261887581,58.16938420832316
46,167,171,30.946521546067356,52.109660258654884,23.349450664729957
94,225,184,38.097789427749646,75.12896456153533,41.10665778222991
48,117,169,36.76229927086188,52.29524135627607,30.192134751943065
74,196,116,24.64345970616616,44.93170036035531,36.317851896047294
51,279,129,30.387804718881384,66.46227644806261,37.954565130582424
91,202,194,33.18297270857923,74.72042650300605,56.58046892475809
96,249,183,39.750230812622945,62.18182129112683,37.66326094563251
85,195,172,20.62605638720616,72.97729714139767,47.91791479149818
79,100,159,29.27754633540639,55.32097232187436,58.070526901234466
83,195,153,39.762173080154405,77.72676870359446,39.781303250106575
78,161,115,39.544115940561895,65.10148077267277,36.33239715285961
63,235,127,26.61453035195258,41.77499908708003,58.91873773407723
48,113,85,20.000334725158694,83.44510218602923,53.107054198465775
51,248,14,31.73469169904668,80.20943747576642,57.59091632938417
75,234,35,37.338777015857815,87.83473255036927,35.889009069452456
76,194,86,26.485944483557784,64.14051098224124,47.85297562237296
48,108,161,38.6853992966754,70.54445904583469,29.98442296971453
78,244,76,26.65404874222526,81.81475417375874,54.63288035481356
85,263,41,32.20402639945138,33.155479925590015,57.323167106876596
91,192,160,34.440921463632705,84.73227800333338,30.71465814915272
61,272,186,26.908315289907236,46.26980525347744,24.197296291143008
98,149,128,27.0441282403856,33.422620901496636,28.02938983500586
56,75,199,29.39989659367548,44.25641921044535,45.31328522332797
72,225,111,36.7044685620915,65.18159780229664,30.887331483882335
96,63,118,22.01701535124457,32.87081992450244,45.54443340242021
86,171,88,32.62958770797583,30.045885979349887,34.00754806037909
63,258,75,33.5469585861852,68.36176038794451,56.67341770795255
54,58,148,31.15745519978273,57.20324084626207,38.103907359103644
68,56,89,38.71676774751245,80.65981506091615,39.904878118097315
71,287,155,32.03981433869093,45.452837211516965,33.922598529804034
72,268,19,32.69153502154075,46.84245625950892,22.9215135264309
68,269,86,31.9952005582968,34.65278423455,39.74544908447498
54,232,69,34.44037549856334,62.31070079567653,50.97457809314962
66,189,17,22.70818831307789,51.95426339362642,58.12059011423228
73,194,57,37.88552647048614,50.382470909143535,23.06302469142119
43,250,90,20.849846458381066,57.45796045308681,51.89590105607253
88,157,50,32.81487920107965,80.98124260732224,30.682457978487175
87,285,132,32.309618644062155,36.31131575193776,52.91268737052321
57,185,17,24.16242254853307,61.41561765120977,33.680542802679774
60,140,102,20.81421947368273,41.78610022168701,24.577329593464746
87,173,174,22.776707940962183,42.74347184137497,44.480768832827884
47,219,100,25.43344109902443,45.40411272233598,55.75617560212698
45,253,174,37.64211381118088,57.56410156362369,27.26355265697262
93,214,73,37.1146880835998,59.664002958447355,20.87220025004774
59,197,196,21.277111485321033,82.29067569789325,55.35366924750926
41,50,136,25.7853601606137,83.52672843826599,47.91318469501792
90,58,97,37.786324864981076,65.1998521826449,52.3478469754001
84,160,54,24.733180568892408,46.88424933923197,22.393511843985777
61,73,153,39.91930607641774,79.10621945457417,55.618210908883555
93,174,35,25.136803915746132,77.57291961218885,36.76624139207412
60,211,168,34.78226513342,77.87720596199819,55.9046866775391
45,85,164,28.341183471427872,30.982055010142165,22.596988704140276
98,53,180,22.72489104089049,75.23183148040798,55.392308584369715
71,206,24,25.103092266576077,81.16316742785487,46.93506156871241
45,136,67,33.50236151242903,66.30197629859802,42.17074024487742
52,276,186,26.741128040729002,75.07465187629222,22.47123297742647
40,193,88,32.08256441200957,76.57021240973518,47.536701174505666
61,57,34,24.110620855379192,60.395004343061345,43.91096690735442
92,140,77,28.971619443656017,78.81724297291913,49.05155684148078
63,88,45,30.24491560568451,77.53745841006454,48.668672344027044
80,107,126,28.255691266286487,84.96626141780011,37.74937292589159
69,189,89,23.958360627011878,85.28241792712211,28.187248694109957
61,221,184,29.23107049213475,61.78287498071886,56.75873278092284
83,53,68,33.8580112107806,31.889630404532255,57.02358346750518
51,288,189,39.29811325651722,31.146414386924842,28.47725201721042
65,74,49,35.79043240955899,86.33560209637372,45.22613263190397
43,247,180,23.22940963038093,50.24166515370476,28.114821437571123
58,116,126,25.4540369960708,52.651992183500624,54.44898047250896
55,216,193,21.576477909067002,58.19448176412092,23.928532709886117
97,167,90,22.71299048520156,45.947939832072244,59.60789521795701
51,73,140,25.013659297368953,65.42485168870283,44.43447655744707
72,262,80,23.9905473259644,77.07722349577504,20.916503125527193
94,55,149,24.272985015332733,45.44049822244765,55.27613323311162
60,146,180,24.61540452878576,74.58367546625387,47.37832787577448
75,121,110,26.01357391567223,70.32114859551302,47.89289379533939
48,210,79,22.511721372535174,61.53500776833977,31.001292454748924
78,225,183,25.5566996763659,49.526525822762046,33.47185426990293
81,244,197,33.76823654564113,82.36646757869521,56.5766938124323
84,173,198,24.728019996509154,54.16776430272158,45.398319266479206
47,51,186,23.43676855305375,52.47978409345358,20.678165497058146
59,87,34,21.353913243689217,68.48225108626613,33.096280416318294
49,89,98,29.999429723940768,85.21989946195012,43.94172919336676
71,105,140,36.83965455744553,60.48107512324225,25.920260889464743
67,152,72,21.180332885274836,73.36143981326583,23.93164398990362
49,152,39,30.84652054476298,57.412981493760505,22.375394630126074
47,265,102,33.01237830844997,43.12845906041025,45.22318955006327
91,70,141,31.849233135576878,37.437139575502925,32.82389702910061
86,164,87,37.55246407131702,38.17958618996275,34.94714623057896
72,259,94,37.32791160417126,31.279542951630948,22.401614851004226
98,84,80,21.146151850569186,63.174136625286614,49.52075298337731
86,252,158,27.218879384473738,37.86635876244027,50.6702714900878
95,252,80,33.41659660995505,81.94190045646565,53.17742221503707
88,116,138,39.048893109850624,88.97385148008073,46.06653386246465
52,237,197,36.09369592906104,59.752123606864515,50.931542915907244
83,200,43,23.531786210676387,56.980436757007965,43.08905643472514
74,242,96,25.58417675494599,50.88434852443037,39.665482425835506
94,240,140,35.27187727247477,68.28161673056118,30.39250163983706
90,200,27,29.429496945453515,66.48162552088303,22.135101177590016
68,263,52,30.946048840443083,50.602927255635244,31.67287866513304
95,172,85,32.17959640351414,50.58999910419019,47.34504852762082
44,91,87,22.065830354514787,68.68822999899598,57.07339680040172
42,271,50,37.119240668665086,63.2727709338226,30.248549045349243
92,241,115,37.26268878753454,73.1133256643021,46.793965880516495
76,243,118,29.364788882567346,86.48354097024963,39.12978586642633
95,299,33,32.53690437001326,76.77549365998004,45.10193671842747
99,130,33,33.198082400509804,48.260742482022465,20.064873716150977
80,90,12,23.794451694597683,75.54734603104063,24.906124683933484
45,163,196,22.25169656932559,57.00147163873275,28.68084495296661
87,69,195,20.413458928075006,76.65938344126158,55.738047751891166
81,58,82,38.257636535552024,83.19427623302852,21.6211061310192
55,106,33,26.914265778893828,44.99636094779413,42.78535450724309
74,173,128,21.71661870022006,44.31870069179739,57.14557267330453
57,252,49,29.31599956995943,55.95749449644872,46.08279671485134
50,194,80,21.512502266923505,33.092032418881004,39.37616489372883
90,127,146,21.7050150561391,71.1411563566144,35.43967118092273
96,259,118,29.7777069140905,74.98206477440166,44.967807272942295
62,67,112,30.176733194332705,50.72580031811346,39.21540602273521
86,285,197,31.602861706558212,57.91711518580355,48.21647771451738
50,291,176,33.12622960017204,65.42139522751373,44.71098321322886
98,112,42,33.36534740358238,34.41587076093003,42.69634713935834
96,249,171,28.65993375103035,72.67785203192756,58.272415121009175
68,142,71,32.870661170747525,61.6021002449427,53.42767704850047
93,249,94,26.094795124290318,67.45573693336334,44.354317634736084
95,75,70,28.82616382310276,73.42983485105299,41.546009134856355
81,269,102,27.86654097064561,70.53352444638934,48.957749841589774
66,249,36,26.582200024372728,35.71929532113791,52.15662163882618
48,133,135,24.771416512219325,76.95552456694767,31.809483461440998
74,288,154,21.569180010817462,66.60279491002419,46.67788731661686
94,249,69,30.118209555713914,72.89285052042302,25.406177629126645
48,255,179,30.745763724117896,45.6901035007253,37.21805295922279
57,62,56,26.723100882041138,43.28563315105545,57.53746074663131
83,168,121,39.51687726070892,79.56553667164718,33.05197424703193
94,281,96,31.139224206129164,53.423351094171615,26.169400353851554
60,194,190,37.78021037830476,64.5208033443047,25.84583429576403
95,164,118,31.401706190432396,63.09572834197301,35.749142804809466
87,75,158,23.798317059433224,65.11000934718113,29.0070526183596
75,183,145,39.4924507920384,34.17038564798965,37.07683215942416
40,130,82,37.706700208980955,48.14841873699514,48.75542815544411
66,181,131,29.42547356875346,33.98883236918506,55.526390613334804
84,138,106,24.86115783614629,58.809658516119256,24.406661257785046
97,56,195,24.453392325297017,84.12592082441934,50.73632997723465
79,66,77,36.12040854332513,53.35057099885674,24.139211381727513
77,135,72,21.382372229025187,76.94698523583844,35.17737089189361
68,177,196,32.76120762827098,47.234781536101806,59.861922890294075
79,167,91,32.8026984708367,81.37594632220834,22.747109502204488
58,141,39,23.649090954516176,55.17018653246785,20.915241329142596
63,99,34,34.09824736869326,51.313044939053825,33.34594667083526
95,177,130,34.10812578390962,71.84877627226776,58.04483316570576
83,55,106,27.000617348827674,60.765436935346955,20.801535781748598
40,207,108,29.667518254339832,50.239202684110936,28.90846052907669
75,123,115,36.655271022979875,33.485533768648594,44.126495652928114
62,291,65,30.463065469344905,39.99835942899599,29.35013377607417
52,105,171,32.363142019699524,76.33942302759519,22.152304552586052
69,88,187,28.25539300972556,85.24390245372042,22.097788166594647
98,191,139,22.99198178329804,40.130297086519676,42.36637373787718
88,103,62,39.96133263268182,64.16647329049235,42.47575638663942
90,287,135,30.630730405652148,32.05042163635521,48.258952683304315
90,283,50,26.728929228410216,47.45060743498672,25.269645263827876
93,71,32,34.27574651986268,56.92727754122709,39.99406771763607
76,234,198,32.41643533323004,74.15267203792857,44.03796672616777
99,90,40,24.65816560598712,32.64647120818911,28.895034334833063
50,139,11,37.538509987951066,76.87383906016896,41.89370687054118
46,59,69,21.418058738424737,42.158865858319146,48.32953367785639
74,51,87,32.11396503671807,75.57190626269525,59.63362516655949
50,244,32,29.557769829566677,67.52824870715878,43.85690819923515
88,97,194,26.36396827570644,50.374550215458136,54.44763187699693
82,91,44,36.527602565204845,73.42508884747045,53.346909979143
86,296,10,33.12554148578526,44.17935502883535,57.610675905772396
90,188,114,35.18998993755151,43.18367754095275,48.92222387954234
79,251,185,28.293174852890424,33.70468549047095,28.52401653564401
87,189,58,38.84796662613021,53.58463042944605,31.923645106406187
60,191,177,26.89446845438,35.86239786616094,51.38739854378367
86,79,71,30.620898489112914,55.17005432157873,40.8329098862494
42,282,24,38.67300223623118,30.588214564623645,30.052345878263942
69,109,167,21.66377915771218,39.305000829466664,46.26681359006634
63,254,30,22.176208743339153,85.94231644153197,56.26143605534855
77,207,145,39.88375532646935,77.73370897022471,34.30759435054678
42,87,144,39.4278231391132,44.169815444132695,43.84979455989774
76,124,114,35.43403211674273,73.09752042428093,43.26002123526004
72,114,43,29.683765521423297,70.1089074645262,25.0789868053364
61,268,130,30.121216972728863,40.615536842628316,23.609799564359232
70,224,179,25.144257470748713,52.263511620644955,55.57707078356911
85,88,190,28.654620722706497,84.8223445536982,57.34147565812006
51,284,105,28.626987557326647,74.32307299233902,56.16967152601117
84,226,19,20.721800378534773,75.62095177838954,35.86619177764126
53,278,99,29.063164160673388,63.83316202407774,31.50480366934009
96,122,67,29.59588817034934,69.93238792410637,57.686891096179885
51,107,118,33.31566348459725,60.52430857609833,55.31209473896175
94,289,108,30.329058267753553,74.45362820017402,52.792693630441335
66,156,118,37.23365864750406,73.96365872530174,33.36740004770242
52,267,141,27.35123650483647,31.864991254334814,45.549704451227626
63,138,98,28.194351824112047,67.90646355838581,50.016811030222044
77,66,145,31.42965027312149,67.78881982345084,43.046171852824195
98,183,21,24.054454490225588,34.039197935977896,44.08017333197907
92,192,127,27.86996171164439,54.62287591041857,50.26751131519069
86,244,97,33.72334943506655,83.92734741673979,50.67311926373107
99,144,97,28.236174785496083,87.20632948219885,29.597946615767743
93,205,162,38.13233020019915,76.9326568627931,35.626988767423576
94,250,164,32.30601041880886,39.088271338251,51.24737686554965
87,221,139,23.075354998427283,52.483197407283285,30.457900312445684
48,292,82,29.748886819787227,40.95320095302536,56.62375863924462
47,195,192,35.295574911915324,69.12816816963691,53.55573099800088
76,289,195,32.86690330613072,76.3886670787605,55.81824823751641
54,281,170,37.705271473442394,83.02594311747612,31.891996751951652
46,209,92,34.99965793045233,81.63890852810223,24.204680416221773
63,260,186,21.232275452197733,35.95259565965465,24.023625215019578
88,246,14,22.250252984763108,37.54044041874257,42.23630158956634
55,221,56,32.99497397542197,84.58030877652413,32.22361762830835
63,119,33,24.768159170238775,80.62706591507597,30.540867340110594
82,112,130,31.75669805278475,57.62268990296639,28.896215758785836
46,253,104,35.84435184187953,55.80312550662919,42.48390441951067
82,107,181,31.53863175614104,63.167980492987205,41.923809269777664
99,224,151,28.309771400125786,65.79815099289738,36.89250717967073
67,175,173,32.92540622225438,45.252993626058284,25.537601409361557
41,283,60,22.872388885492633,54.22450580863514,57.15179227357139
73,194,143,34.46415991006563,67.18157784833507,37.1174384903212
99,216,154,33.940502274240444,42.376043164146736,24.945691797803526
77,236,91,30.28806729904578,89.92999425799266,21.48315756620175
42,184,81,25.576269900263448,46.97636713752224,26.103731935642507
